weight;word;color;url
68;<productionCompany, subsid, Paramount_Television_Studios>;;
68;<productionCompany, predecessor, Gulf_and_Western_Industries>;;
68;<productionCompany, founders, Jesse_L._Lasky>;;
68;<productionCompany, subject, Former_components_of_the_Dow_Jones_Industrial_Average>;;
68;<productionCompany, foundedBy, William_Wadsworth_Hodkinson>;;
68;<productionCompany, subsidiary, Simon_&_Schuster>;;
55;<productionCompany, predecessor, Famous_Players_Film_Company>;;
55;<productionCompany, predecessor, Famous_Players-Lasky>;;
55;<productionCompany, subsid, Madison_Square_Garden>;;
55;<productionCompany, industry, Entertainment_industry>;;
55;<productionCompany, founders, William_Wadsworth_Hodkinson>;;
55;<productionCompany, subject, Gulf_and_Western_Industries>;;
55;<productionCompany, division, Paramount_Home_Entertainment>;;
55;<productionCompany, subject, Landmarks_in_California>;;
55;<productionCompany, sameAs, 157227502>;;
55;<productionCompany, subject, ViacomCBS_subsidiaries>;;
55;<productionCompany, division, Paramount_Players>;;
55;<productionCompany, foundedBy, Jesse_L._Lasky>;;
55;<productionCompany, division, Paramount_Animation>;;
55;<productionCompany, parentCompany, ViacomCBS>;;
55;<productionCompany, keyPerson, Charles_Bluhdorn>;;
55;<productionCompany, subsid, Horsehead_Corporation>;;
12;<director, subject, Television_producers_from_Illinois>;;
21;<director, subject, First_Motion_Picture_Unit_personnel>;;
13;<starring, isPrimaryTopicOf, Christina_Ricci>;;
13;<starring, subject, Morristown-Beard_School_alumni>;;
13;<starring, depiction, Christina_Ricci_by_David_Shankbone.jpg>;;
13;<starring, occupation, Christina_Ricci__PersonFunction__1>;;
13;<starring, sameAs, 85082271>;;
13;<starring, subject, People_from_Montclair,_New_Jersey>;;
13;<starring, subject, Montclair_High_School_(New_Jersey)_alumni>;;
13;<subject, core#broader, Fantasy_films_by_decade>;;
9;<starring, subject, American_women_podcasters>;;
21;<starring, sameAs, 164107895>;;
21;<starring, subject, San_Jose_State_University_alumni>;;
42;<starring, spouse, Lucy_Webb>;;
21;<starring, subject, Poker_commentators>;;
21;<starring, depiction, KevinPollakMar08.jpg>;;
21;<starring, isPrimaryTopicOf, Kevin_Pollak>;;
9;<extra, genre, Glam_metal>;;
72;<extra, label, Columbia_Records>;;
8;<subject, core#broader, Films_by_continent_of_setting>;;
16;<director, subject, 1949_births>;;
21;<productionCompany, products, Filmmaking>;;
13;<subject, core#broader, Media_featuring_female_antagonists>;;
13;<producer, subject, American_male_bloggers>;;
13;<starring, subject, American_Buddhists>;;
222;<editing, birthPlace, United_Kingdom>;;
55;<writer, subject, Jewish_American_novelists>;;
28;<starring, subject, Infectious_disease_deaths_in_California>;;
21;<starring, education, University_of_California,_Berkeley>;;
13;<starring, subject, Brown_University_alumni>;;
30;<genre, musicFusionGenre, Reggaeton>;;
16;<genre, derivatives, Jungle_music>;;
24;<genre, derivatives, Breakbeat>;;
24;<genre, musicFusionGenre, Nu_metalcore>;;
24;<genre, stylisticOrigins, Talking_blues>;;
24;<genre, isPrimaryTopicOf, Hip_hop_music>;;
24;<genre, musicSubgenre, Freestyle_rap>;;
24;<genre, stylisticOrigin, Griot>;;
24;<genre, core#narrower, Rap%20and%20Hip-Hop>;;
24;<genre, stylisticOrigins, Disco>;;
24;<genre, instruments, Synthesizer>;;
24;<genre, musicSubgenre, Nerdcore>;;
24;<genre, instrument, Rapping>;;
24;<genre, instruments, Keyboard_instrument>;;
24;<genre, stylisticOrigin, Signifyin'>;;
24;<genre, derivative, Heavy_hardcore>;;
34;<genre, musicFusionGenre, Hip_hop_soul>;;
24;<genre, derivative, Grime_music>;;
24;<genre, stylisticOrigin, Dancehall>;;
24;<genre, stylisticOrigin, Talking_blues>;;
24;<genre, musicFusionGenre, Wonky_(music)>;;
24;<genre, stylisticOrigin, Disco>;;
24;<genre, musicSubgenre, Trap_music_(hip_hop)>;;
24;<genre, derivatives, Neo_soul>;;
24;<genre, musicSubgenre, Miami_bass>;;
24;<genre, instruments, DJ_mixer>;;
9;<music, subject, American_male_singer-songwriters>;;
9;<musicComposer, subject, American_male_singer-songwriters>;;
13;<music, subject, 20th-century_American_singers>;;
7;<musicComposer, subject, 20th-century_American_singers>;;
13;<music, subject, 21st-century_American_singers>;;
7;<musicComposer, subject, 21st-century_American_singers>;;
6;<musicComposer, subject, 20th-century_Italian_composers>;;
6;<music, subject, 20th-century_Italian_composers>;;
6;<musicComposer, subject, Italian_film_score_composers>;;
2;<subject, core#broader, Alien_visitations_in_films>;;
16;<writer, recordLabel, MCA_Records>;;
16;<writer, label, MCA_Records>;;
14;<starring, education, Tufts_University>;;
6;<starring, isPrimaryTopicOf, Oliver_Platt>;;
6;<starring, sameAs, 16815464>;;
6;<starring, subject, Male_actors_from_Windsor,_Ontario>;;
6;<starring, subject, People_from_North_Haven,_Maine>;;
6;<starring, occupation, Oliver_Platt__PersonFunction__1>;;
6;<starring, depiction, Oliver_Platt_(2010).jpg>;;
6;<starring, parents, Nicholas_Platt>;;
6;<starring, parent, Nicholas_Platt>;;
6;<starring, subject, Alumni_of_the_British_American_Drama_Academy>;;
6;<starring, subject, American_School_in_Japan_alumni>;;
6;<starring, birthPlace, Windsor,_Ontario>;;
5;<producer, subject, Boston_University_College_of_Communication_alumni>;;
27;<starring, genre, Hip_hop_music>;;
13;<starring, subject, People_from_Bedford–Stuyvesant,_Brooklyn>;;
13;<producer, occupation, Brad_Krevoy__PersonFunction__1>;;
13;<producer, almaMater, University_of_California,_Hastings_College_of_the_Law>;;
13;<producer, subject, Beverly_Hills_High_School_alumni>;;
13;<producer, isPrimaryTopicOf, Brad_Krevoy>;;
27;<producer, almaMater, Stanford_University>;;
13;<producer, sameAs, 44207402>;;
13;<producer, almaMater, Hastings_College_of_the_Law>;;
13;<producer, homepage, www.mpcafilm.com>;;
13;<title, format, Cassette_single>;;
13;<starring, subject, Models_from_New_York_City>;;
13;<title, format, Phonograph_record>;;
13;<writer, subject, Best_Musical_or_Comedy_Actor_Golden_Globe_(film)_winners>;;
13;<title, subject, 1996_singles>;;
13;<starring, subject, 20th-century_American_screenwriters>;;
20;<starring, subject, University_of_Kansas_alumni>;;
46;<writer, subject, American_billionaires>;;
43;<director, subject, Commanders_of_the_Order_of_the_British_Empire>;;
20;<starring, subject, Women_autobiographers>;;
19;<writer, subject, 2006_deaths>;;
32;<starring, subject, Catholics_from_Illinois>;;
3;<music, subject, 1922_births>;;
5;<producer, subject, American_comedy_writers>;;
5;<producer, subject, Canadian_television_personalities>;;
2;<music, subject, Äva_Records_artists>;;
2;<music, depiction, Elmer_Bernstein_1981.jpeg>;;
2;<music, sameAs, 104815465>;;
2;<music, subject, Walden_School_(New_York_City)_alumni>;;
2;<music, subject, Pupils_of_Roger_Sessions>;;
2;<music, subject, United_States_Army_Air_Forces_soldiers>;;
2;<music, subject, Imperial_Records_artists>;;
2;<music, deathPlace, Ojai,_California>;;
2;<music, isPrimaryTopicOf, Elmer_Bernstein>;;
2;<music, subject, American_people_of_Ukrainian-Jewish_descent>;;
24;<starring, subject, People_from_Manasquan,_New_Jersey>;;
24;<starring, birthPlace, Neptune_City,_New_Jersey>;;
24;<starring, partner, Anjelica_Huston>;;
24;<starring, title, List_of_awards_and_nominations_received_by_Jack_Nicholson>;;
2;<subject, core#broader, Baseball_films>;;
30;<starring, subject, American_people_of_Dutch-Jewish_descent>;;
11;<starring, subject, Film_directors_from_Tennessee>;;
38;<subject, core#broader, Castle_Rock_Entertainment>;;
11;<starring, education, Southern_Methodist_University>;;
23;<cinematography, subject, Film_producers_from_California>;;
13;<cinematography, subject, Burials_at_Forest_Lawn_Memorial_Park_(Glendale)>;;
31;<musicComposer, label, Verve_Records>;;
31;<musicComposer, recordLabel, Verve_Records>;;
10;<starring, isPrimaryTopicOf, Will_Patton>;;
10;<starring, subject, Male_actors_from_Charleston,_South_Carolina>;;
10;<starring, depiction, Will_patton_2006.jpg>;;
10;<starring, sameAs, 29731981>;;
10;<starring, occupation, Will_Patton__PersonFunction__1>;;
10;<starring, birthPlace, Charleston,_South_Carolina>;;
32;<productionCompany, isPrimaryTopicOf, Paramount_Pictures>;;
32;<productionCompany, subsidiary, Paramount_Television>;;
32;<productionCompany, predecessor, Gulf+Western>;;
32;<productionCompany, subsidiary, Miramax>;;
32;<productionCompany, division, Paramount_Digital_Entertainment>;;
32;<productionCompany, subsidiary, New_Jersey_Zinc_Company>;;
32;<productionCompany, depiction, Paramount_logo_1914.jpg>;;
32;<productionCompany, founders, Adolph_Zukor>;;
32;<productionCompany, parent, ViacomCBS>;;
32;<productionCompany, successor, Viacom_(1952-2006)>;;
9;<starring, subject, People_from_Katy,_Texas>;;
7;<title, subject, 1965_songs>;;
30;<title, subject, Grammy_Hall_of_Fame_Award_recipients>;;
7;<subject, core#broader, Films_shot_in_Oceania_by_country>;;
7;<subject, core#broader, Alien_invasions_in_fiction>;;
10;<starring, subject, LGBT_entertainers_from_Canada>;;
10;<studio, subject, Sony_Pictures_Entertainment>;;
33;<writer, birthPlace, Michigan>;;
10;<starring, subject, Canadian_child_actresses>;;
16;<starring, subject, American_anti–Vietnam_War_activists>;;
21;<editing, subject, Science_fiction_film_directors>;;
18;<starring, subject, American_people_of_Lebanese_descent>;;
4;<starring, subject, Belly_dancers>;;
13;<subject, core#related, Self-reflexive_films>;;
13;<subject, core#broader, Works_about_filmmaking>;;
13;<subject, core#related, Films_about_films>;;
13;<subject, core#broader, Works_about_film>;;
13;<subject, core#broader, Films_in_popular_culture>;;
13;<subject, core#broader, Films_set_in_studio_lots>;;
13;<subject, core#broader, Films_about_the_media>;;
8;<starring, isPrimaryTopicOf, Vincent_D'Onofrio>;;
8;<starring, partner, Greta_Scacchi>;;
13;<starring, subject, People_from_the_San_Fernando_Valley>;;
13;<subject, core#broader, Legal_drama_films>;;
13;<subject, core#broader, Legal_films_by_genre>;;
24;<starring, subject, University_of_Tulsa_alumni>;;
13;<producer, subject, 21st-century_British_male_actors>;;
13;<producer, subject, British_male_film_actors>;;
32;<producer, subject, Outstanding_Performance_by_a_Cast_in_a_Motion_Picture_Screen_Actors_Guild_Award_winners>;;
13;<producer, subject, British_male_television_actors>;;
13;<starring, subject, Actresses_from_Tulsa,_Oklahoma>;;
13;<producer, subject, 20th-century_British_male_actors>;;
3;<writer, subject, American_male_bass_guitarists>;;
3;<extra, subject, APRA_Award_winners>;;
3;<starring, subject, Actresses_from_Kentucky>;;
15;<starring, almaMater, American_Academy_of_Dramatic_Arts>;;
6;<starring, subject, American_people_of_English-Jewish_descent>;;
33;<producer, subject, 21st-century_American_actresses>;;
40;<producer, subject, 20th-century_American_actresses>;;
5;<starring, subject, Waynflete_School_alumni>;;
20;<title, subject, Irish_Singles_Chart_number-one_singles>;;
14;<extra, subject, American_male_film_actors>;;
21;<producer, subject, Michigan_State_University_alumni>;;
21;<musicComposer, label, Columbia_Records>;;
13;<productionCompany, subject, American_male_television_actors>;;
13;<writer, medium, Film>;;
13;<writer, medium, Television>;;
13;<producer, subject, Television_commercial_directors>;;
13;<cinematography, sameAs, 85511376>;;
7;<producer, subject, Film_festival_founders>;;
42;<cinematography, birthPlace, New_South_Wales>;;
21;<editing, subject, 2001_deaths>;;
13;<starring, subject, Female_music_video_directors>;;
52;<extra, subject, Geffen_Records_artists>;;
13;<extra, occupation, Songwriter>;;
35;<extra, subject, American_film_score_composers>;;
13;<extra, genre, Dance-pop>;;
13;<extra, subject, American_voice_actresses>;;
13;<extra, subject, Participants_in_American_reality_television_series>;;
25;<label, subject, Record_labels_established_in_1989>;;
13;<label, isPrimaryTopicOf, Hollywood_Records>;;
25;<label, subject, American_companies_established_in_1989>;;
13;<label, depiction, Hollywood_Records_logo.svg>;;
13;<label, subject, Alternative_rock_record_labels>;;
25;<label, subject, Hollywood_Records>;;
22;<subject, core#broader, Fiction_about_religion>;;
7;<writer, subject, 1936_births>;;
15;<extra, recordLabel, EMI>;;
9;<starring, subject, Actresses_from_Houston>;;
5;<cinematography, subject, César_Award_winners>;;
5;<music, subject, American_rock_pianists>;;
12;<musicComposer, subject, American_rock_pianists>;;
5;<genre, musicFusionGenre, Reggae_fusion>;;
5;<genre, musicFusionGenre, Pop_rock>;;
5;<genre, musicSubgenre, Hyperpop>;;
5;<genre, musicSubgenre, Art_pop>;;
5;<genre, musicFusionGenre, Latin_pop>;;
5;<genre, musicSubgenre, Sunshine_pop>;;
5;<genre, musicFusionGenre, Noise_pop>;;
5;<genre, musicSubgenre, Hypnagogic_pop>;;
5;<genre, musicSubgenre, Operatic_pop>;;
5;<genre, musicFusionGenre, Electropop>;;
5;<genre, musicSubgenre, Dance-pop>;;
5;<genre, musicSubgenre, Progressive_pop>;;
5;<genre, musicFusionGenre, Indie_pop>;;
5;<genre, musicSubgenre, Brill_Building_(genre)>;;
5;<genre, musicSubgenre, New_wave_music>;;
5;<genre, musicFusionGenre, Pop_punk>;;
5;<genre, subject, Pop_music>;;
5;<genre, musicFusionGenre, Smooth_jazz>;;
5;<genre, soundRecording, Pop_music__Sound__1>;;
5;<genre, musicFusionGenre, Smooth_soul>;;
5;<genre, musicSubgenre, Jangle_pop>;;
5;<genre, depiction, Rolling_stones_-_11_luglio_2006_-_san_siro.jpg>;;
5;<genre, musicSubgenre, Sophisti-pop>;;
5;<genre, musicSubgenre, Orchestral_pop>;;
5;<genre, musicSubgenre, Space_age_pop>;;
5;<genre, isPrimaryTopicOf, Pop_music>;;
5;<genre, musicFusionGenre, Psychedelic_pop>;;
5;<genre, stylisticOrigin, Traditional_pop_music>;;
5;<genre, musicSubgenre, Teen_pop>;;
5;<genre, musicFusionGenre, Folk-pop>;;
5;<genre, musicSubgenre, Bubblegum_music>;;
5;<genre, musicFusionGenre, Country_pop>;;
5;<genre, subject, Western_culture>;;
5;<genre, musicFusionGenre, Baroque_pop>;;
21;<musicComposer, subject, APRA_Award_winners>;;
21;<musicComposer, subject, Australian_film_score_composers>;;
5;<productionCompany, industry, Film_Industry>;;
5;<productionCompany, founders, Joe_Brandt>;;
5;<productionCompany, isPrimaryTopicOf, Columbia_Pictures>;;
5;<productionCompany, headquarter, Sony_Pictures_Studios>;;
5;<productionCompany, foundedBy, Harry_Cohn>;;
14;<productionCompany, foundedBy, David_Geffen>;;
12;<starring, birthPlace, Cleveland>;;
7;<subject, core#broader, 1998_thriller_films>;;
7;<subject, core#broader, 1998_crime_films>;;
7;<starring, subject, Artists_from_New_York_City>;;
7;<subject, core#broader, Films_based_on_plays>;;
7;<director, almaMater, Yale_University>;;
19;<productionCompany, subject, 1986_establishments_in_California>;;
19;<extra, subject, EMI_Records_artists>;;
40;<extra, recordLabel, Virgin_Records>;;
19;<productionCompany, hqLocationCity, Los_Angeles>;;
19;<studio, subject, Mass_media_companies_established_in_1986>;;
19;<studio, subject, 1986_establishments_in_California>;;
13;<producer, subject, USC_School_of_Cinematic_Arts_faculty>;;
16;<starring, subject, American_people_of_Puerto_Rican_descent>;;
19;<starring, subject, People_from_Greenwich>;;
12;<extra, label, Decca_Records>;;
47;<producer, subject, American_film_actresses>;;
15;<studio, subject, American_brands>;;
15;<starring, subject, Columbia_University_alumni>;;
19;<producer, subject, Outstanding_Performance_by_a_Lead_Actor_in_a_Miniseries_or_Movie_Primetime_Emmy_Award_winners>;;
19;<producer, subject, American_country_singer-songwriters>;;
19;<producer, subject, Outstanding_Performance_by_a_Male_Actor_in_a_Miniseries_or_Television_Movie_Screen_Actors_Guild_Award_winners>;;
19;<producer, subject, Best_Miniseries_or_Television_Movie_Actor_Golden_Globe_winners>;;
19;<producer, subject, American_people_of_Welsh_descent>;;
32;<producer, subject, Western_(genre)_film_directors>;;
10;<starring, subject, University_of_Missouri_alumni>;;
31;<producer, isPrimaryTopicOf, Arnon_Milchan>;;
31;<producer, subject, American_businesspeople>;;
31;<producer, subject, Israeli_businesspeople>;;
31;<producer, knownFor, Regency_Enterprises>;;
46;<editing, award, Academy_Award_for_Best_Film_Editing>;;
6;<screenplay, subject, Best_Original_Screenplay_Academy_Award_winners>;;
21;<screenplay, subject, Best_Adapted_Screenplay_BAFTA_Award_winners>;;
41;<editing, birthPlace, Geneva,_Illinois>;;
